Date,Open,High,Low,Close,Volume,Adj Close
1995-07-14,2180.70,2188.30,2179.50,2188.30,1608200,2188.30
1995-07-13,2177.00,2190.30,2174.00,2179.80,1323500,2179.80
1995-07-12,2171.00,2179.60,2167.30,2176.40,1482900,2176.40
1995-07-11,2186.80,2190.80,2167.40,2171.80,2072000,2171.80
1995-07-10,2165.00,2187.60,2165.00,2186.00,2836200,2186.00
1995-07-07,2138.10,2164.10,2138.10,2156.00,2819100,2156.00
1995-07-06,2128.90,2162.90,2128.90,2133.70,1591700,2133.70
1995-07-05,2121.50,2132.70,2121.50,2128.30,1935100,2128.30
1995-07-04,2094.50,2123.30,2094.50,2121.50,733000,2121.50
1995-07-03,2094.80,2098.80,2091.10,2094.10,733000,2094.10
1995-06-30,2087.20,2107.50,2084.60,2093.20,1099800,2093.20
1995-06-29,2088.50,2090.70,2079.00,2082.00,1195100,2082.00
1995-06-28,2101.80,2106.20,2088.50,2088.50,1335800,2088.50
1995-06-27,2093.70,2106.30,2080.70,2098.70,1577400,2098.70
1995-06-26,2094.60,2114.00,2063.00,2092.90,888500,2092.90
1995-06-23,2104.80,2110.00,2101.70,2102.80,1135000,2102.80
1995-06-22,2117.50,2117.50,2102.40,2102.40,1075300,2102.40
1995-06-21,2115.00,2123.60,2106.90,2120.50,1124000,2120.50
1995-06-20,2132.00,2134.50,2116.50,2116.50,1025000,2116.50
1995-06-19,2136.30,2136.30,2127.00,2128.10,975100,2128.10
1995-06-16,2156.80,2157.00,2133.30,2133.30,975100,2133.30
1995-06-15,2138.20,2153.80,2138.20,2153.80,968700,2153.80
1995-06-14,2138.20,2150.60,2138.20,2138.20,884100,2138.20
1995-06-13,2143.30,2157.00,2138.20,2138.20,544000,2138.20
1995-06-12,2160.40,2160.40,2139.00,2140.70,450100,2140.70
1995-06-09,2174.00,2174.60,2144.70,2160.40,868700,2160.40
1995-06-08,2179.90,2180.80,2164.20,2175.50,885400,2175.50
1995-06-07,2194.00,2194.00,2169.90,2179.10,1039600,2179.10
1995-06-06,2218.00,2218.90,2191.00,2191.00,1066300,2191.00
1995-06-05,2209.90,2218.00,2209.60,2218.00,824300,2218.00
1995-06-02,2205.60,2211.60,2199.20,2208.50,1378700,2208.50
1995-06-01,2179.70,2216.30,2179.70,2205.00,2722700,2205.00
1995-05-31,2158.00,2178.40,2158.00,2178.40,861600,2178.40
1995-05-30,2159.40,2171.10,2157.70,2162.50,741300,2162.50
1995-05-29,2158.70,2163.40,2154.40,2154.40,976200,2154.40
1995-05-26,2172.50,2177.00,2163.20,2163.20,976200,2163.20
1995-05-25,2172.70,2172.70,2164.10,2172.10,1189200,2172.10
1995-05-24,2184.90,2194.10,2168.10,2172.70,2954400,2172.70
1995-05-23,2154.90,2182.30,2154.90,2181.10,1679000,2181.10
1995-05-22,2158.90,2162.70,2150.40,2150.40,678900,2150.40
1995-05-19,2165.00,2165.00,2144.50,2158.90,875700,2158.90
1995-05-18,2159.10,2167.10,2152.70,2163.50,1302200,2163.50
1995-05-17,2192.00,2204.70,2158.90,2160.30,1426200,2160.30
1995-05-16,2180.60,2199.30,2176.50,2193.80,2126600,2193.80
1995-05-12,2170.20,2210.40,2170.20,2179.90,3311700,2179.90
1995-05-11,2094.50,2173.10,2094.50,2164.60,470800,2164.60
1995-05-09,2077.40,2098.70,2075.40,2091.90,1556400,2091.90
1995-05-08,2059.30,2075.90,2058.40,2075.90,730700,2075.90
1995-05-05,2070.00,2070.00,2056.10,2058.80,581800,2058.80
1995-05-04,2067.10,2070.00,2065.80,2070.00,418100,2070.00
1995-05-03,2072.10,2072.80,2062.10,2066.40,710900,2066.40
1995-05-02,2070.10,2072.30,2057.00,2070.50,789400,2070.50
1995-04-28,2063.60,2071.30,2055.80,2071.30,565500,2071.30
1995-04-27,2063.40,2063.40,2049.60,2056.00,565500,2056.00
1995-04-26,2075.30,2078.60,2062.70,2063.60,635700,2063.60
1995-04-25,2085.60,2087.40,2073.00,2074.70,985700,2074.70
1995-04-24,2076.50,2088.40,2076.50,2085.60,1591200,2085.60
1995-04-21,2041.40,2113.50,2040.10,2079.50,1701200,2079.50
1995-04-20,2037.80,2046.30,2029.00,2039.30,635700,2039.30
1995-04-19,2048.10,2048.10,2032.40,2035.70,593700,2035.70
1995-04-18,2053.70,2058.90,2046.60,2051.10,463500,2051.10
1995-04-17,2066.90,2069.50,2053.70,2053.70,256100,2053.70
1995-04-13,2062.50,2071.40,2062.10,2071.40,499500,2071.40
1995-04-12,2054.60,2069.60,2054.60,2062.50,481100,2062.50
1995-04-11,2064.70,2066.80,2054.60,2054.60,531900,2054.60
1995-04-10,2070.70,2075.70,2064.60,2064.70,883800,2064.70
1995-04-07,2096.60,2096.60,2072.30,2073.80,740900,2073.80
1995-04-06,2102.70,2105.50,2087.10,2095.10,772700,2095.10
1995-04-05,2074.10,2105.20,2074.10,2101.20,899700,2101.20
1995-04-04,2075.10,2084.20,2074.10,2074.10,567900,2074.10
1995-04-03,2093.10,2093.10,2070.70,2074.70,326700,2074.70
1995-03-31,2101.80,2111.40,2088.40,2093.10,769200,2093.10
1995-03-30,2120.90,2121.40,2099.00,2101.80,704400,2101.80
1995-03-29,2078.90,2122.40,2078.00,2122.40,1058300,2122.40
1995-03-28,2091.80,2106.30,2091.50,2104.20,1312800,2104.20
1995-03-27,2056.60,2090.60,2055.90,2090.60,1531900,2090.60
1995-03-24,2078.30,2078.30,2050.50,2056.60,914300,2056.60
1995-03-23,2081.00,2086.10,2077.10,2078.60,1127800,2078.60
1995-03-22,2089.70,2090.60,2078.90,2081.00,965100,2081.00
1995-03-21,2094.90,2094.90,2084.50,2089.10,662500,2089.10
1995-03-20,2101.80,2112.80,2091.50,2091.50,576400,2091.50
1995-03-17,2077.40,2101.80,2077.40,2101.80,991400,2101.80
1995-03-16,2077.00,2079.20,2073.40,2075.90,1361400,2075.90
1995-03-15,2061.90,2076.50,2061.90,2076.50,1786400,2076.50
1995-03-14,2063.50,2066.10,2048.70,2060.40,561300,2060.40
1995-03-13,2062.00,2066.80,2061.90,2063.50,450900,2063.50
1995-03-10,2070.70,2076.20,2061.30,2061.30,539900,2061.30
1995-03-09,2064.60,2079.50,2064.60,2070.70,597200,2070.70
1995-03-08,2099.10,2099.10,2057.70,2063.40,751200,2063.40
1995-03-07,2127.40,2127.40,2098.50,2098.50,543800,2098.50
1995-03-06,2137.50,2143.80,2119.20,2127.00,489600,2127.00
1995-03-02,2127.50,2138.30,2126.70,2133.00,530800,2133.00
1995-03-01,2126.70,2135.50,2116.30,2128.40,523300,2128.40
1995-02-28,2094.10,2126.70,2086.30,2126.70,577800,2126.70
1995-02-27,2112.70,2112.70,2021.90,2094.10,866500,2094.10
1995-02-24,2087.30,2127.80,2087.30,2114.50,1085700,2114.50
1995-02-23,2054.80,2087.00,2054.80,2085.80,698600,2085.80
1995-02-22,2105.10,2110.20,2053.30,2053.30,604600,2053.30
1995-02-21,2115.30,2115.30,2101.40,2105.10,503400,2105.10
1995-02-20,2137.10,2137.10,2116.80,2116.80,650700,2116.80
1995-02-17,2133.10,2137.10,2124.80,2137.10,650700,2137.10
1995-02-16,2115.20,2133.10,2115.20,2133.10,1099800,2133.10
1995-02-15,2089.30,2107.70,2084.60,2107.70,1163900,2107.70
1995-02-14,2096.10,2096.10,2084.20,2089.10,1163200,2089.10
1995-02-13,2074.70,2100.60,2074.70,2093.10,1084800,2093.10
1995-02-10,2085.00,2098.20,2070.30,2074.10,1178800,2074.10
1995-02-09,2091.60,2097.00,2082.80,2085.00,883100,2085.00
1995-02-08,2119.10,2119.10,2085.50,2091.60,691000,2091.60
1995-02-07,2124.60,2141.00,2114.90,2118.80,1381000,2118.80
1995-02-06,2110.20,2131.50,2086.20,2124.90,4336300,2124.90
1995-02-03,2100.90,2132.00,2100.90,2110.20,1850500,2110.20
1995-02-02,2083.40,2100.90,2083.40,2100.90,903600,2100.90
1995-01-30,2035.00,2083.40,2035.00,2083.40,000,2083.40
1995-01-27,2000.90,2041.80,1999.00,2035.00,1183400,2035.00
1995-01-26,1962.70,2000.90,1962.70,2000.90,1229600,2000.90
1995-01-25,1920.60,1965.10,1903.80,1962.70,1256800,1962.70
1995-01-24,1908.70,1927.50,1908.10,1919.10,1248700,1919.10
1995-01-23,2018.10,2018.10,1916.90,1916.90,1624300,1916.90
1995-01-20,2083.00,2083.00,2018.10,2028.60,1287200,2028.60
1995-01-19,2103.60,2103.60,2068.30,2081.30,898600,2081.30
1995-01-18,2106.00,2106.00,2095.30,2103.60,456600,2103.60
1995-01-17,2107.40,2125.50,2106.00,2106.00,670300,2106.00
1995-01-16,2081.50,2119.60,2081.50,2107.40,751500,2107.40
1995-01-13,2103.90,2103.90,2071.80,2080.70,1088800,2080.70
1995-01-12,2145.70,2145.70,2102.20,2102.40,1135300,2102.40
1995-01-11,2137.20,2153.80,2137.20,2145.70,682900,2145.70
1995-01-10,2181.70,2181.70,2131.40,2137.20,936300,2137.20
1995-01-09,2210.70,2210.70,2181.70,2181.70,606900,2181.70
1995-01-06,2232.10,2237.40,2207.30,2209.40,420100,2209.40
1995-01-05,2244.70,2248.20,2231.70,2231.70,428400,2231.70
1995-01-04,2246.30,2246.30,2235.30,2244.10,000,2244.10
1995-01-03,2239.60,2246.30,2235.30,2246.30,000,2246.30
1994-12-30,2243.80,2243.80,2231.50,2239.60,000,2239.60
1994-12-29,2235.70,2243.00,2223.50,2243.00,000,2243.00
1994-12-28,2229.50,2234.90,2222.00,2234.20,000,2234.20
1994-12-27,2217.80,2234.70,2217.80,2227.30,000,2227.30
1994-12-23,2219.60,2219.90,2211.50,2219.30,000,2219.30
1994-12-22,2222.00,2242.60,2218.20,2219.60,000,2219.60
1994-12-21,2186.50,2221.20,2180.90,2217.50,000,2217.50
1994-12-20,2185.20,2185.50,2179.30,2183.50,000,2183.50
1994-12-19,2173.00,2195.70,2173.00,2185.20,000,2185.20
1994-12-16,2180.20,2180.80,2154.50,2169.70,000,2169.70
1994-12-15,2120.60,2180.20,2120.60,2180.20,000,2180.20
1994-12-14,2089.10,2118.00,2089.10,2114.00,000,2114.00
1994-12-13,2091.50,2103.90,2089.10,2089.10,000,2089.10
1994-12-12,2102.40,2108.10,2085.80,2091.70,000,2091.70
1994-12-09,2134.90,2134.90,2078.30,2102.30,000,2102.30
1994-12-08,2180.40,2180.50,2137.90,2139.70,000,2139.70
1994-12-07,2187.10,2187.10,2171.40,2180.40,000,2180.40
1994-12-06,2185.60,2196.30,2184.70,2187.10,000,2187.10
1994-12-05,2189.00,2207.00,2185.60,2185.60,000,2185.60
1994-12-02,2227.90,2227.90,2186.20,2189.00,000,2189.00
1994-12-01,2242.10,2246.20,2229.30,2229.40,000,2229.40
1994-11-30,2232.80,2242.10,2224.90,2242.10,000,2242.10
1994-11-29,2237.50,2251.30,2230.70,2232.80,000,2232.80
1994-11-28,2237.80,2254.80,2237.80,2238.00,000,2238.00
1994-11-25,2235.50,2240.30,2228.40,2237.80,000,2237.80
1994-11-24,2217.80,2244.60,2217.80,2236.40,000,2236.40
1994-11-23,2268.40,2268.40,2182.70,2217.80,000,2217.80
1994-11-22,2322.30,2322.30,2248.00,2270.10,000,2270.10
1994-11-21,2354.70,2354.80,2322.00,2322.00,000,2322.00
1994-11-18,2358.00,2361.40,2348.40,2354.70,000,2354.70
1994-11-17,2348.20,2358.90,2347.10,2358.00,000,2358.00
1994-11-16,2341.20,2353.90,2341.20,2346.50,000,2346.50
1994-11-15,2328.40,2347.10,2328.40,2341.20,000,2341.20
1994-11-14,2322.60,2333.30,2322.60,2326.90,000,2326.90
1994-11-11,2329.90,2329.90,2309.90,2322.60,000,2322.60
1994-11-10,2346.70,2350.50,2326.40,2329.90,000,2329.90
1994-11-09,2327.00,2345.40,2324.50,2344.40,000,2344.40
1994-11-08,2331.70,2335.60,2324.10,2327.00,000,2327.00
1994-11-07,2352.80,2352.80,2324.20,2331.70,000,2331.70
1994-11-04,2352.20,2366.50,2351.00,2352.50,000,2352.50
1994-11-03,2363.40,2364.30,2340.40,2352.20,000,2352.20
1994-11-01,2379.00,2379.00,2364.20,2364.20,000,2364.20
1994-10-31,2362.50,2388.30,2362.50,2379.00,000,2379.00
1994-10-28,2350.70,2370.30,2350.70,2362.50,000,2362.50
1994-10-27,2359.40,2363.90,2353.00,2356.70,000,2356.70
1994-10-26,2362.50,2364.80,2356.20,2357.30,000,2357.30
1994-10-25,2373.90,2375.70,2362.50,2362.50,000,2362.50
1994-10-24,2374.50,2383.30,2369.20,2376.90,000,2376.90
1994-10-21,2382.00,2382.00,2370.90,2377.50,000,2377.50
1994-10-20,2367.30,2382.30,2364.90,2382.30,000,2382.30
1994-10-19,2384.00,2384.00,2362.10,2364.10,000,2364.10
1994-10-18,2387.70,2387.80,2377.50,2384.00,000,2384.00
1994-10-17,2377.30,2395.40,2376.00,2387.60,000,2387.60
1994-10-14,2362.30,2377.90,2353.50,2377.30,000,2377.30
1994-10-13,2365.20,2370.00,2347.50,2357.80,000,2357.80
1994-10-12,2345.80,2369.40,2345.80,2368.30,000,2368.30
1994-10-11,2303.50,2350.20,2303.50,2345.20,000,2345.20
1994-10-10,2330.10,2330.10,2297.00,2302.30,000,2302.30
1994-10-07,2333.30,2341.70,2320.50,2330.10,000,2330.10
1994-10-06,2384.20,2384.30,2333.30,2333.30,000,2333.30
1994-10-05,2374.30,2380.80,2360.30,2380.80,000,2380.80
1994-10-04,2348.50,2373.10,2347.20,2370.60,000,2370.60
1994-10-03,2334.40,2348.50,2334.40,2348.50,000,2348.50
1994-09-30,2348.90,2348.90,2330.80,2332.60,000,2332.60
1994-09-29,2331.40,2362.20,2331.40,2348.90,000,2348.90
1994-09-28,2290.30,2330.70,2290.30,2330.70,000,2330.70
1994-09-27,2304.20,2307.50,2289.80,2289.80,000,2289.80
1994-09-26,2303.60,2304.20,2292.50,2299.80,000,2299.80
1994-09-23,2289.50,2302.10,2287.60,2302.10,000,2302.10
1994-09-22,2292.10,2292.10,2282.30,2286.10,000,2286.10
1994-09-21,2296.70,2296.70,2278.80,2289.70,000,2289.70
1994-09-20,2272.90,2296.20,2272.90,2296.20,000,2296.20
1994-09-19,2297.20,2297.20,2271.90,2271.90,000,2271.90
1994-09-16,2281.40,2297.20,2281.20,2297.20,000,2297.20
1994-09-15,2298.50,2300.40,2275.80,2280.80,000,2280.80
1994-09-14,2296.70,2302.10,2293.80,2298.30,000,2298.30
1994-09-13,2280.40,2310.30,2280.10,2299.70,000,2299.70
1994-09-12,2300.00,2300.00,2275.00,2280.40,000,2280.40
1994-09-09,2304.70,2311.20,2294.00,2300.00,000,2300.00
1994-09-08,2327.00,2327.00,2303.30,2304.20,000,2304.20
1994-09-07,2338.60,2339.20,2321.20,2327.00,000,2327.00
1994-09-06,2328.20,2338.60,2327.80,2338.60,000,2338.60
1994-09-05,2335.60,2335.90,2315.90,2328.10,000,2328.10
1994-09-02,2342.80,2342.80,2329.60,2330.60,000,2330.60
1994-09-01,2315.70,2340.00,2315.70,2336.80,000,2336.80
1994-08-31,2299.50,2315.70,2299.50,2312.70,000,2312.70
1994-08-30,2305.80,2305.80,2295.80,2299.50,000,2299.50
1994-08-29,2293.50,2305.90,2293.50,2305.80,000,2305.80
1994-08-26,2287.20,2293.50,2273.50,2293.50,000,2293.50
1994-08-25,2278.80,2298.90,2278.80,2287.20,000,2287.20
1994-08-24,2302.90,2311.70,2278.80,2278.80,000,2278.80
1994-08-23,2320.90,2324.50,2300.20,2302.80,000,2302.80
1994-08-22,2347.60,2350.50,2320.90,2320.90,000,2320.90
1994-08-19,2358.10,2358.10,2333.70,2347.20,000,2347.20
1994-08-18,2344.30,2358.60,2344.30,2358.00,000,2358.00
1994-08-17,2308.60,2344.40,2308.60,2344.40,000,2344.40
1994-08-16,2301.80,2313.50,2292.30,2308.60,000,2308.60
1994-08-15,2318.10,2324.50,2290.70,2301.80,000,2301.80
1994-08-12,2300.00,2317.80,2285.20,2317.80,000,2317.80
1994-08-11,2276.50,2300.00,2276.50,2300.00,000,2300.00
1994-08-10,2267.70,2276.50,2255.60,2276.50,000,2276.50
1994-08-08,2273.10,2276.70,2266.40,2267.70,000,2267.70
1994-08-05,2272.10,2274.30,2263.40,2273.10,000,2273.10
1994-08-04,2267.40,2271.20,2256.60,2271.20,000,2271.20
1994-08-03,2264.80,2270.90,2262.20,2267.10,000,2267.10
1994-08-02,2244.00,2269.80,2244.00,2263.30,000,2263.30
1994-08-01,2208.40,2243.90,2208.40,2243.90,000,2243.90
1994-07-29,2202.00,2216.10,2202.00,2206.40,000,2206.40
1994-07-28,2202.90,2204.40,2197.70,2201.20,000,2201.20
1994-07-27,2205.70,2207.10,2195.70,2201.40,000,2201.40
1994-07-26,2212.30,2212.30,2200.70,2206.00,000,2206.00
1994-07-25,2199.20,2214.50,2198.00,2212.30,000,2212.30
1994-07-22,2208.50,2208.50,2197.00,2199.20,000,2199.20
1994-07-21,2231.40,2231.40,2203.40,2208.50,000,2208.50
1994-07-20,2204.90,2231.70,2202.70,2231.40,000,2231.40
1994-07-19,2199.20,2209.00,2195.30,2204.90,000,2204.90
1994-07-18,2199.80,2210.00,2193.20,2199.20,000,2199.20
1994-07-15,2189.00,2204.20,2189.00,2198.30,000,2198.30
1994-07-14,2184.00,2200.60,2183.00,2189.80,000,2189.80
1994-07-13,2159.40,2183.90,2159.40,2183.90,000,2183.90
1994-07-12,2151.10,2161.60,2151.10,2159.40,000,2159.40
1994-07-11,2165.90,2168.00,2151.30,2151.30,000,2151.30
1994-07-08,2156.10,2162.90,2153.40,2162.90,000,2162.90
1994-07-07,2161.40,2161.40,2143.60,2146.00,000,2146.00
1994-07-06,2188.00,2188.00,2162.90,2162.90,000,2162.90
1994-07-05,2191.20,2195.60,2188.00,2188.00,000,2188.00
1994-07-04,2210.70,2210.70,2186.30,2191.20,000,2191.20
1994-07-01,2224.90,2224.90,2193.10,2210.70,000,2210.70
1994-06-30,2218.40,2231.60,2216.90,2224.90,000,2224.90
1994-06-29,2227.60,2233.70,2211.20,2218.40,000,2218.40
1994-06-28,2208.70,2230.30,2199.90,2227.60,000,2227.60
1994-06-27,2245.80,2245.80,2197.00,2208.70,000,2208.70
1994-06-24,2250.50,2255.80,2242.50,2245.80,000,2245.80
1994-06-23,2255.30,2258.30,2247.20,2250.50,000,2250.50
1994-06-22,2261.60,2261.60,2248.00,2255.30,000,2255.30
1994-06-21,2283.90,2283.90,2258.20,2261.90,000,2261.90
1994-06-20,2306.20,2306.20,2283.40,2284.50,000,2284.50
1994-06-17,2288.20,2306.20,2278.80,2306.20,000,2306.20
1994-06-16,2286.50,2289.20,2267.30,2287.30,000,2287.30
1994-06-15,2279.10,2286.50,2270.80,2286.50,000,2286.50
1994-06-14,2295.90,2297.70,2273.00,2278.30,000,2278.30
1994-06-13,2284.10,2309.60,2284.10,2295.90,000,2295.90
1994-06-10,2283.80,2286.80,2265.50,2284.10,000,2284.10
1994-06-09,2265.70,2282.30,2256.60,2282.30,000,2282.30
1994-06-08,2267.20,2270.90,2262.20,2265.70,000,2265.70
1994-06-07,2274.90,2280.10,2262.10,2267.20,000,2267.20
1994-06-06,2271.70,2281.20,2271.70,2271.90,000,2271.90
1994-06-03,2251.80,2268.70,2251.80,2268.70,000,2268.70
1994-06-02,2267.90,2274.90,2249.00,2252.40,000,2252.40
1994-06-01,2280.20,2281.40,2261.60,2267.90,000,2267.90
1994-05-31,2305.90,2316.60,2277.60,2281.70,000,2281.70
1994-05-30,2323.50,2323.50,2301.90,2305.90,000,2305.90
1994-05-27,2316.70,2324.00,2313.40,2324.00,000,2324.00
1994-05-26,2302.90,2316.70,2302.60,2315.20,000,2315.20
1994-05-24,2339.30,2339.30,2300.60,2302.90,000,2302.90
1994-05-23,2338.10,2348.60,2333.20,2339.30,000,2339.30
1994-05-20,2329.60,2338.70,2324.60,2337.00,000,2337.00
1994-05-19,2323.20,2331.00,2318.10,2329.60,000,2329.60
1994-05-18,2304.50,2362.70,2304.50,2323.20,000,2323.20
1994-05-17,2290.40,2304.50,2285.80,2304.50,000,2304.50
1994-05-16,2286.10,2290.40,2271.60,2290.40,000,2290.40
1994-05-13,2250.40,2286.10,2243.30,2286.10,000,2286.10
1994-05-12,2261.20,2261.20,2238.10,2250.40,000,2250.40
1994-05-11,2236.20,2270.90,2234.40,2261.20,000,2261.20
1994-05-10,2222.30,2245.80,2208.00,2234.70,000,2234.70
1994-05-09,2256.50,2256.50,2221.40,2222.40,000,2222.40
1994-05-06,2277.70,2279.50,2242.30,2256.20,000,2256.20
1994-05-05,2301.10,2301.10,2277.70,2277.70,000,2277.70
1994-05-04,2310.60,2315.60,2291.90,2301.10,000,2301.10
1994-05-03,2296.50,2314.30,2292.50,2310.60,000,2310.60
1994-04-29,2304.60,2304.60,2291.20,2296.20,000,2296.20
1994-04-28,2287.50,2311.40,2287.20,2304.60,000,2304.60
1994-04-27,2314.30,2314.30,2290.70,2290.70,000,2290.70
1994-04-26,2307.80,2321.00,2299.80,2314.30,000,2314.30
1994-04-25,2267.70,2312.60,2267.70,2307.80,000,2307.80
1994-04-22,2231.30,2272.20,2231.30,2265.60,000,2265.60
1994-04-21,2227.40,2233.70,2225.80,2231.30,000,2231.30
1994-04-20,2224.40,2229.70,2220.60,2229.70,000,2229.70
1994-04-19,2222.80,2222.90,2208.30,2221.00,000,2221.00
1994-04-18,2213.70,2239.10,2212.90,2239.10,000,2239.10
1994-04-15,2246.30,2254.70,2206.60,2212.20,000,2212.20
1994-04-14,2232.40,2240.80,2231.20,2237.40,000,2237.40
1994-04-13,2233.70,2245.80,2227.10,2231.70,000,2231.70
1994-04-12,2183.40,2243.90,2182.60,2233.70,000,2233.70
1994-04-11,2120.20,2186.50,2115.10,2183.40,000,2183.40
1994-04-08,2106.50,2129.40,2105.80,2120.20,000,2120.20
1994-04-07,2115.60,2116.90,2101.90,2106.50,000,2106.50
1994-04-06,2065.90,2130.50,2065.90,2115.60,000,2115.60
1994-04-05,2039.90,2066.40,2037.00,2061.50,000,2061.50
1994-04-04,2080.90,2085.10,2039.10,2039.10,000,2039.10
1994-03-31,2128.40,2128.40,2080.90,2080.90,000,2080.90
1994-03-30,2086.00,2128.40,2072.40,2128.40,000,2128.40
1994-03-29,2059.90,2093.70,2059.80,2093.70,000,2093.70
1994-03-28,2083.40,2087.40,2053.90,2059.90,000,2059.90
1994-03-25,2111.40,2111.40,2079.60,2083.40,000,2083.40
1994-03-24,2110.40,2138.00,2106.50,2109.70,000,2109.70
1994-03-23,2047.70,2128.60,2047.70,2111.30,000,2111.30
1994-03-22,2036.30,2056.30,1990.40,2045.00,000,2045.00
1994-03-21,2104.00,2104.50,2031.20,2036.30,000,2036.30
1994-03-18,2157.40,2157.40,2089.90,2104.00,000,2104.00
1994-03-17,2187.30,2187.30,2151.90,2153.70,000,2153.70
1994-03-16,2190.00,2190.10,2174.10,2185.80,000,2185.80
1994-03-15,2190.10,2209.40,2185.50,2190.00,000,2190.00
1994-03-11,2194.10,2194.10,2170.00,2190.10,000,2190.10
1994-03-10,2222.60,2225.80,2187.70,2194.10,000,2194.10
1994-03-09,2240.20,2240.20,2222.90,2222.90,000,2222.90
1994-03-08,2243.70,2248.30,2222.00,2240.20,000,2240.20
1994-03-07,2248.60,2275.90,2243.70,2243.70,000,2243.70
1994-03-04,2243.40,2252.00,2212.00,2248.60,000,2248.60
1994-03-03,2286.00,2289.20,2242.60,2242.60,000,2242.60
1994-03-02,2313.70,2318.90,2273.50,2284.50,000,2284.50
1994-03-01,2342.70,2351.60,2312.50,2313.70,000,2313.70
1994-02-28,2356.80,2374.40,2342.70,2342.70,000,2342.70
1994-02-25,2385.20,2385.20,2351.00,2357.40,000,2357.40
1994-02-24,2423.80,2423.80,2376.10,2385.20,000,2385.20
1994-02-23,2400.70,2425.40,2400.70,2423.90,000,2423.90
1994-02-22,2350.90,2400.40,2350.90,2400.40,000,2400.40
1994-02-21,2334.30,2350.90,2332.40,2350.90,000,2350.90
1994-02-18,2341.50,2344.10,2334.30,2334.30,000,2334.30
1994-02-17,2340.90,2344.50,2334.60,2343.00,000,2343.00
1994-02-16,2329.80,2344.20,2329.80,2341.40,000,2341.40
1994-02-15,2342.00,2342.40,2328.20,2329.50,000,2329.50
1994-02-14,2343.10,2343.10,2305.90,2342.00,000,2342.00
1994-02-09,2321.60,2341.60,2321.60,2341.60,000,2341.60
1994-02-08,2318.90,2347.50,2318.90,2321.60,000,2321.60
1994-02-07,2299.30,2343.20,2289.70,2314.50,000,2314.50
1994-02-04,2360.50,2373.30,2357.20,2361.00,000,2361.00
1994-02-03,2342.20,2362.60,2342.20,2360.50,000,2360.50
1994-02-02,2349.70,2359.90,2337.10,2338.10,000,2338.10
1994-02-01,2338.70,2363.60,2338.70,2349.10,000,2349.10
1994-01-31,2300.10,2339.40,2300.10,2339.10,000,2339.10
1994-01-28,2286.90,2313.60,2286.90,2300.10,000,2300.10
1994-01-27,2255.50,2286.30,2251.90,2286.30,000,2286.30
1994-01-26,2254.60,2255.50,2193.40,2255.50,000,2255.50
1994-01-25,2303.60,2316.80,2255.90,2256.10,000,2256.10
1994-01-24,2294.90,2318.30,2293.80,2318.30,000,2318.30
1994-01-21,2260.50,2290.00,2254.70,2281.70,000,2281.70
1994-01-20,2303.30,2303.30,2249.50,2259.30,000,2259.30
1994-01-19,2280.40,2305.90,2280.40,2303.30,000,2303.30
1994-01-18,2277.00,2286.60,2250.00,2280.40,000,2280.40
1994-01-17,2303.20,2316.80,2260.80,2277.00,000,2277.00
1994-01-14,2196.60,2310.50,2196.60,2302.90,000,2302.90
1994-01-13,2256.20,2283.10,2140.00,2194.90,000,2194.90
1994-01-12,2347.90,2347.90,2202.20,2260.30,000,2260.30
1994-01-11,2426.00,2427.70,2345.10,2348.20,000,2348.20
1994-01-10,2364.80,2426.60,2364.80,2424.40,000,2424.40
1994-01-07,2388.30,2413.50,2304.60,2366.40,000,2366.40
1994-01-06,2432.30,2444.50,2384.00,2388.30,000,2388.30
1994-01-05,2472.50,2482.90,2426.40,2432.00,000,2432.00
1994-01-04,2443.40,2482.30,2443.40,2471.90,000,2471.90
1994-01-03,2427.40,2461.80,2427.40,2441.50,000,2441.50
1993-12-31,2393.50,2426.00,2393.50,2425.70,000,2425.70
1993-12-30,2425.80,2435.80,2380.00,2390.60,000,2390.60
1993-12-29,2393.00,2439.80,2393.00,2426.90,000,2426.90
1993-12-28,2379.00,2398.50,2372.40,2392.40,000,2392.40
1993-12-27,2326.30,2384.00,2326.30,2378.40,000,2378.40
1993-12-24,2298.60,2332.40,2298.60,2326.80,000,2326.80
1993-12-23,2274.00,2304.20,2274.00,2298.60,000,2298.60
1993-12-22,2276.90,2296.10,2269.10,2274.00,000,2274.00
1993-12-21,2278.20,2290.80,2270.40,2276.90,000,2276.90
1993-12-20,2285.80,2314.90,2277.50,2277.50,000,2277.50
1993-12-17,2287.80,2306.50,2278.10,2280.30,000,2280.30
1993-12-16,2271.80,2294.50,2271.80,2286.00,000,2286.00
1993-12-15,2249.40,2271.20,2246.00,2271.20,000,2271.20
1993-12-14,2236.50,2252.30,2226.60,2252.30,000,2252.30
1993-12-13,2220.40,2262.60,2220.40,2245.30,000,2245.30
1993-12-10,2166.10,2220.40,2166.10,2220.40,000,2220.40
1993-12-09,2159.20,2166.30,2158.60,2166.30,000,2166.30
1993-12-08,2163.20,2176.50,2155.40,2159.20,000,2159.20
1993-12-07,2147.50,2171.50,2147.50,2163.50,000,2163.50
1993-12-06,2145.80,2152.50,2141.70,2147.50,000,2147.50
1993-12-03,2131.30,2151.50,2131.30,2151.50,000,2151.50
1993-12-02,2106.50,2135.20,2087.70,2131.30,000,2131.30
